date,year,week,year_week,month,year_month,day,weekday,weekday_name,hour,n_calls_in_week,share_calls,est_n_calls
2021-05-20,2021,20,2021 W20,5,2021 M 5,20,3,Thu,20,12971.17791173931,0.0014514048165137614,18.82643009695535
2021-05-27,2021,21,2021 W21,5,2021 M 5,27,3,Thu,20,13345.482791699462,0.0014514048165137614,19.36969800257412
2021-06-03,2021,22,2021 W22,6,2021 M 6,3,3,Thu,20,13692.938137905221,0.0014514048165137614,19.873996365580613
2021-06-10,2021,23,2021 W23,6,2021 M 6,10,3,Thu,20,14009.942764144365,0.0014514048165137614,20.334098406961253
2021-06-17,2021,24,2021 W24,6,2021 M 6,17,3,Thu,20,14293.040839775287,0.0014514048165137614,20.74498831747775
2021-06-24,2021,25,2021 W25,6,2021 M 6,24,3,Thu,20,14538.955421900844,0.0014514048165137614,21.10190992642575
2021-07-01,2021,26,2021 W26,7,2021 M 7,1,3,Thu,20,14744.621987542245,0.0014514048165137614,21.400415370393524
2021-07-08,2021,27,2021 W27,7,2021 M 7,8,3,Thu,20,14907.221965812892,0.0014514048165137614,21.636413762020574
2021-07-15,2021,28,2021 W28,7,2021 M 7,15,3,Thu,20,15024.21627009226,0.0014514048165137614,21.806219858756325
2021-07-22,2021,29,2021 W29,7,2021 M 7,22,3,Thu,20,15093.378830199763,0.0014514048165137614,21.90660273161878
2021-07-29,2021,30,2021 W30,7,2021 M 7,29,3,Thu,20,15112.830124568613,0.0014514048165137614,21.934834433953153
2021-08-05,2021,31,2021 W31,8,2021 M 8,5,3,Thu,20,15081.070712419678,0.0014514048165137614,21.888738670190545
2021-08-12,2021,32,2021 W32,8,2021 M 8,12,3,Thu,20,14997.014765935355,0.0014514048165137614,21.766739464606577
2021-08-19,2021,33,2021 W33,8,2021 M 8,19,3,Thu,20,14860.023602433455,0.0014514048165137614,21.567909830080094
2021-08-26,2021,34,2021 W34,8,2021 M 8,26,3,Thu,20,14669.939216541028,0.0014514048165137614,21.292020436851764
2021-09-02,2021,35,2021 W35,9,2021 M 9,2,3,Thu,20,14427.117812368251,0.0014514048165137614,20.93958828128276
2021-09-09,2021,36,2021 W36,9,2021 M 9,9,3,Thu,20,14132.463335682305,0.0014514048165137614,20.511925354613435
2021-09-16,2021,37,2021 W37,9,2021 M 9,16,3,Thu,20,13787.461006081203,0.0014514048165137614,20.01118731172193
2021-09-23,2021,38,2021 W38,9,2021 M 9,23,3,Thu,20,13394.2108491677,0.0014514048165137614,19.44042213988288
2021-09-30,2021,39,2021 W39,9,2021 M 9,30,3,Thu,20,12955.461228723118,0.0014514048165137614,18.803618827526027
2021-10-07,2021,40,2021 W40,10,2021 M10,7,3,Thu,20,12474.64237888123,0.0014514048165137614,18.105756032994904
2021-10-14,2021,41,2021 W41,10,2021 M10,14,3,Thu,20,11955.899936302148,0.0014514048165137614,17.35285075330551
2021-10-21,2021,42,2021 W42,10,2021 M10,21,3,Thu,20,11404.128472346118,0.0014514048165137614,16.55200699290488
2021-10-28,2021,43,2021 W43,10,2021 M10,28,3,Thu,20,10825.005025247476,0.0014514048165137614,15.711464432429858
2021-11-04,2021,44,2021 W44,11,2021 M11,4,3,Thu,20,10225.022632288443,0.0014514048165137614,14.840647097465665
2021-11-11,2021,45,2021 W45,11,2021 M11,11,3,Thu,20,9611.52386197302,0.0014514048165137614,13.950212027304591
2021-11-18,2021,46,2021 W46,11,2021 M11,18,3,Thu,20,8992.734346200836,0.0014514048165137614,13.052097943704624
2021-11-25,2021,47,2021 W47,11,2021 M11,25,3,Thu,20,8377.796312441054,0.0014514048165137614,12.159573919648176
2021-12-02,2021,48,2021 W48,12,2021 M12,2,3,Thu,20,7776.802115906185,0.0014514048165137614,11.287288048100647
2021-12-09,2021,49,2021 W49,12,2021 M12,9,3,Thu,20,7200.827771725955,0.0014514048165137614,10.451316110769108
2021-12-16,2021,50,2021 W50,12,2021 M12,16,3,Thu,20,6661.966487121259,0.0014514048165137614,9.66921024686106
2021-12-23,2021,51,2021 W51,12,2021 M12,23,3,Thu,20,6173.36219357787,0.0014514048165137614,8.96004762184288
2021-12-30,2021,52,2021 W52,12,2021 M12,30,3,Thu,20,5749.243079020458,0.0014514048165137614,8.3444790961987
2021-04-01,2021,13,2021 W13,4,2021 M 4,1,3,Thu,21,9916.789254223993,0.0005766524186822352,5.718540509010266
2021-04-08,2021,14,2021 W14,4,2021 M 4,8,3,Thu,21,10373.039545103224,0.0005766524186822352,5.981638342770247
2021-04-15,2021,15,2021 W15,4,2021 M 4,15,3,Thu,21,10828.901859085996,0.0005766524186822352,6.244512448714493
2021-04-22,2021,16,2021 W16,4,2021 M 4,22,3,Thu,21,11280.696421834047,0.0005766524186822352,6.50504087607064
2021-04-29,2021,17,2021 W17,4,2021 M 4,29,3,Thu,21,11724.654089362664,0.0005766524186822352,6.76105013884354
2021-05-06,2021,18,2021 W18,5,2021 M 5,6,3,Thu,21,12156.94988021456,0.0005766524186822352,7.010334552224436
2021-05-13,2021,19,2021 W19,5,2021 M 5,13,3,Thu,21,12573.736507633728,0.0005766524186822352,7.250675569000111
2021-05-20,2021,20,2021 W20,5,2021 M 5,20,3,Thu,21,12971.17791173931,0.0005766524186822352,7.479861115962059
2021-05-27,2021,21,2021 W21,5,2021 M 5,27,3,Thu,21,13345.482791699462,0.0005766524186822352,7.695704930315643
2021-06-03,2021,22,2021 W22,6,2021 M 6,3,3,Thu,21,13692.938137905221,0.0005766524186822352,7.896065896089268
2021-06-10,2021,23,2021 W23,6,2021 M 6,10,3,Thu,21,14009.942764144365,0.0005766524186822352,8.078867380543528
2021-06-17,2021,24,2021 W24,6,2021 M 6,17,3,Thu,21,14293.040839775287,0.0005766524186822352,8.242116570580386
2021-06-24,2021,25,2021 W25,6,2021 M 6,24,3,Thu,21,14538.955421900844,0.0005766524186822352,8.38392380915232
2021-07-01,2021,26,2021 W26,7,2021 M 7,1,3,Thu,21,14744.621987542245,0.0005766524186822352,8.502521931671502
2021-07-08,2021,27,2021 W27,7,2021 M 7,8,3,Thu,21,14907.221965812892,0.0005766524186822352,8.59628560241895
2021-07-15,2021,28,2021 W28,7,2021 M 7,15,3,Thu,21,15024.21627009226,0.0005766524186822352,8.663750650953693
2021-07-22,2021,29,2021 W29,7,2021 M 7,22,3,Thu,21,15093.378830199763,0.0005766524186822352,8.70363340852194
2021-07-29,2021,30,2021 W30,7,2021 M 7,29,3,Thu,21,15112.830124568613,0.0005766524186822352,8.714850044466237
2021-08-05,2021,31,2021 W31,8,2021 M 8,5,3,Thu,21,15081.070712419678,0.0005766524186822352,8.696535902634627
2021-08-12,2021,32,2021 W32,8,2021 M 8,12,3,Thu,21,14997.014765935355,0.0005766524186822352,8.648064837789818
2021-08-19,2021,33,2021 W33,8,2021 M 8,19,3,Thu,21,14860.023602433455,0.0005766524186822352,8.569068552018354
2021-08-26,2021,34,2021 W34,8,2021 M 8,26,3,Thu,21,14669.939216541028,0.0005766524186822352,8.45945593113976
2021-09-02,2021,35,2021 W35,9,2021 M 9,2,3,Thu,21,14427.117812368251,0.0005766524186822352,8.31943238111571
2021-09-09,2021,36,2021 W36,9,2021 M 9,9,3,Thu,21,14132.463335682305,0.0005766524186822352,8.149519164459212
2021-09-16,2021,37,2021 W37,9,2021 M 9,16,3,Thu,21,13787.461006081203,0.0005766524186822352,7.95057273664373
2021-09-23,2021,38,2021 W38,9,2021 M 9,23,3,Thu,21,13394.2108491677,0.0005766524186822352,7.723804082512391
2021-09-30,2021,39,2021 W39,9,2021 M 9,30,3,Thu,21,12955.461228723118,0.0005766524186822352,7.470798052687109
2021-10-07,2021,40,2021 W40,10,2021 M10,7,3,Thu,21,12474.64237888123,0.0005766524186822352,7.193532699977774
2021-10-14,2021,41,2021 W41,10,2021 M10,14,3,Thu,21,11955.899936302148,0.0005766524186822352,6.894398615791416
2021-10-21,2021,42,2021 W42,10,2021 M10,21,3,Thu,21,11404.128472346118,0.0005766524186822352,6.576218266541333
2021-10-28,2021,43,2021 W43,10,2021 M10,28,3,Thu,21,10825.005025247476,0.0005766524186822352,6.242265330056308
2021-11-04,2021,44,2021 W44,11,2021 M11,4,3,Thu,21,10225.022632288443,0.0005766524186822352,5.896284031989726
2021-11-11,2021,45,2021 W45,11,2021 M11,11,3,Thu,21,9611.52386197302,0.0005766524186822352,5.542508482228761
2021-11-18,2021,46,2021 W46,11,2021 M11,18,3,Thu,21,8992.734346200836,0.0005766524186822352,5.185682011303522
2021-11-25,2021,47,2021 W47,11,2021 M11,25,3,Thu,21,8377.796312441054,0.0005766524186822352,4.831076506796245
2021-12-02,2021,48,2021 W48,12,2021 M12,2,3,Thu,21,7776.802115906185,0.0005766524186822352,4.484511749750426
2021-12-09,2021,49,2021 W49,12,2021 M12,9,3,Thu,21,7200.827771725955,0.0005766524186822352,4.152374751079982
2021-12-16,2021,50,2021 W50,12,2021 M12,16,3,Thu,21,6661.966487121259,0.0005766524186822352,3.8416390879784683
2021-12-23,2021,51,2021 W51,12,2021 M12,23,3,Thu,21,6173.36219357787,0.0005766524186822352,3.5598842403281483
2021-12-30,2021,52,2021 W52,12,2021 M12,30,3,Thu,21,5749.243079020458,0.0005766524186822352,3.3153149271092484
2021-04-01,2021,13,2021 W13,4,2021 M 4,1,3,Thu,22,9916.789254223993,2.9321309424520433e-05,0.2907732462208609
2021-04-08,2021,14,2021 W14,4,2021 M 4,8,3,Thu,22,10373.039545103224,2.9321309424520433e-05,0.30415110217475827
2021-04-15,2021,15,2021 W15,4,2021 M 4,15,3,Thu,22,10828.901859085996,2.9321309424520433e-05,0.31751758213802506
2021-04-22,2021,16,2021 W16,4,2021 M 4,22,3,Thu,22,11280.696421834047,2.9321309424520433e-05,0.33076479030867656
2021-04-29,2021,17,2021 W17,4,2021 M 4,29,3,Thu,22,11724.654089362664,2.9321309424520433e-05,0.3437822104496715
2021-05-06,2021,18,2021 W18,5,2021 M 5,6,3,Thu,22,12156.94988021456,2.9321309424520433e-05,0.35645768909615777
2021-05-13,2021,19,2021 W19,5,2021 M 5,13,3,Thu,22,12573.736507633728,2.9321309424520433e-05,0.36867841876271745
2021-05-20,2021,20,2021 W20,5,2021 M 5,20,3,Thu,22,12971.17791173931,2.9321309424520433e-05,0.3803319211506131
2021-05-27,2021,21,2021 W21,5,2021 M 5,27,3,Thu,22,13345.482791699462,2.9321309424520433e-05,0.39130703035503267
2021-06-03,2021,22,2021 W22,6,2021 M 6,3,3,Thu,22,13692.938137905221,2.9321309424520433e-05,0.40149487607233564
2021-06-10,2021,23,2021 W23,6,2021 M 6,10,3,Thu,22,14009.942764144365,2.9321309424520433e-05,0.410789866807298
2021-06-17,2021,24,2021 W24,6,2021 M 6,17,3,Thu,22,14293.040839775287,2.9321309424520433e-05,0.4190906730803586
2021-06-24,2021,25,2021 W25,6,2021 M 6,24,3,Thu,22,14538.955421900844,2.9321309424520433e-05,0.42630121063486365
2021-07-01,2021,26,2021 W26,7,2021 M 7,1,3,Thu,22,14744.621987542245,2.9321309424520433e-05,0.4323316236443136
2021-07-08,2021,27,2021 W27,7,2021 M 7,8,3,Thu,22,14907.221965812892,2.9321309424520433e-05,0.43709926791960757
2021-07-15,2021,28,2021 W28,7,2021 M 7,15,3,Thu,22,15024.21627009226,2.9321309424520433e-05,0.4405296941162894
2021-07-22,2021,29,2021 W29,7,2021 M 7,22,3,Thu,22,15093.378830199763,2.9321309424520433e-05,0.4425576309417935
2021-07-29,2021,30,2021 W30,7,2021 M 7,29,3,Thu,22,15112.830124568613,2.9321309424520433e-05,0.44312796836269
2021-08-05,2021,31,2021 W31,8,2021 M 8,5,3,Thu,22,15081.070712419678,2.9321309424520433e-05,0.44219674081193017
2021-08-12,2021,32,2021 W32,8,2021 M 8,12,3,Thu,22,14997.014765935355,2.9321309424520433e-05,0.43973211039609245
2021-08-19,2021,33,2021 W33,8,2021 M 8,19,3,Thu,22,14860.023602433455,2.9321309424520433e-05,0.43571535010262813
2021-08-26,2021,34,2021 W34,8,2021 M 8,26,3,Thu,22,14669.939216541028,2.9321309424520433e-05,0.43014182700710635
2021-09-02,2021,35,2021 W35,9,2021 M 9,2,3,Thu,22,14427.117812368251,2.9321309424520433e-05,0.42302198548045983
2021-09-09,2021,36,2021 W36,9,2021 M 9,9,3,Thu,22,14132.463335682305,2.9321309424520433e-05,0.41438233039623107
2021-09-16,2021,37,2021 W37,9,2021 M 9,16,3,Thu,22,13787.461006081203,2.9321309424520433e-05,0.40426641033781674
2021-09-23,2021,38,2021 W38,9,2021 M 9,23,3,Thu,22,13394.2108491677,2.9321309424520433e-05,0.39273580080571474
2021-09-30,2021,39,2021 W39,9,2021 M 9,30,3,Thu,22,12955.461228723118,2.9321309424520433e-05,0.3798710874247682
2021-10-07,2021,40,2021 W40,10,2021 M10,7,3,Thu,22,12474.64237888123,2.9321309424520433e-05,0.36577284915141217
2021-10-14,2021,41,2021 W41,10,2021 M10,14,3,Thu,22,11955.899936302148,2.9321309424520433e-05,0.3505626414809194
2021-10-21,2021,42,2021 W42,10,2021 M10,21,3,Thu,22,11404.128472346118,2.9321309424520433e-05,0.334383979654644
2021-10-28,2021,43,2021 W43,10,2021 M10,28,3,Thu,22,10825.005025247476,2.9321309424520433e-05,0.3174033218672698
2021-11-04,2021,44,2021 W44,11,2021 M11,4,3,Thu,22,10225.022632288443,2.9321309424520433e-05,0.2998110524740538
2021-11-11,2021,45,2021 W45,11,2021 M11,11,3,Thu,22,9611.52386197302,2.9321309424520433e-05,0.2818224651980726
2021-11-18,2021,46,2021 W46,11,2021 M11,18,3,Thu,22,8992.734346200836,2.9321309424520433e-05,0.26367874633746713
2021-11-25,2021,47,2021 W47,11,2021 M11,25,3,Thu,22,8377.796312441054,2.9321309424520433e-05,0.24564795797269043
2021-12-02,2021,48,2021 W48,12,2021 M12,2,3,Thu,22,7776.802115906185,2.9321309424520433e-05,0.22802602117375045
2021-12-09,2021,49,2021 W49,12,2021 M12,9,3,Thu,22,7200.827771725955,2.9321309424520433e-05,0.21113769920745673
2021-12-16,2021,50,2021 W50,12,2021 M12,16,3,Thu,22,6661.966487121259,2.9321309424520433e-05,0.19533758074466784
2021-12-23,2021,51,2021 W51,12,2021 M12,23,3,Thu,22,6173.36219357787,2.9321309424520433e-05,0.18101106306753292
2021-12-30,2021,52,2021 W52,12,2021 M12,30,3,Thu,22,5749.243079020458,2.9321309424520433e-05,0.16857533527674143
2021-04-01,2021,13,2021 W13,4,2021 M 4,1,3,Thu,23,9916.789254223993,1.6289616346955796e-06,0.016154069234492273
2021-04-08,2021,14,2021 W14,4,2021 M 4,8,3,Thu,23,10373.039545103224,1.6289616346955796e-06,0.01689728345415324
2021-04-15,2021,15,2021 W15,4,2021 M 4,15,3,Thu,23,10828.901859085996,1.6289616346955796e-06,0.017639865674334725
2021-04-22,2021,16,2021 W16,4,2021 M 4,22,3,Thu,23,11280.696421834047,1.6289616346955796e-06,0.018375821683815366
2021-04-29,2021,17,2021 W17,4,2021 M 4,29,3,Thu,23,11724.654089362664,1.6289616346955796e-06,0.019099011691648418
2021-05-06,2021,18,2021 W18,5,2021 M 5,6,3,Thu,23,12156.94988021456,1.6289616346955796e-06,0.019803204949786542
2021-05-13,2021,19,2021 W19,5,2021 M 5,13,3,Thu,23,12573.736507633728,1.6289616346955796e-06,0.020482134375706527
2021-05-20,2021,20,2021 W20,5,2021 M 5,20,3,Thu,23,12971.17791173931,1.6289616346955796e-06,0.021129551175034064
2021-05-27,2021,21,2021 W21,5,2021 M 5,27,3,Thu,23,13345.482791699462,1.6289616346955796e-06,0.02173927946416848
2021-06-03,2021,22,2021 W22,6,2021 M 6,3,3,Thu,23,13692.938137905221,1.6289616346955796e-06,0.022305270892907535
2021-06-10,2021,23,2021 W23,6,2021 M 6,10,3,Thu,23,14009.942764144365,1.6289616346955796e-06,0.022821659267072112
2021-06-17,2021,24,2021 W24,6,2021 M 6,17,3,Thu,23,14293.040839775287,1.6289616346955796e-06,0.02328281517113103
2021-06-24,2021,25,2021 W25,6,2021 M 6,24,3,Thu,23,14538.955421900844,1.6289616346955796e-06,0.02368340059082576
2021-07-01,2021,26,2021 W26,7,2021 M 7,1,3,Thu,23,14744.621987542245,1.6289616346955796e-06,0.0240184235357952
2021-07-08,2021,27,2021 W27,7,2021 M 7,8,3,Thu,23,14907.221965812892,1.6289616346955796e-06,0.02428329266220042
2021-07-15,2021,28,2021 W28,7,2021 M 7,15,3,Thu,23,15024.21627009226,1.6289616346955796e-06,0.02447387189534941
2021-07-22,2021,29,2021 W29,7,2021 M 7,22,3,Thu,23,15093.378830199763,1.6289616346955796e-06,0.024586535052321862
2021-07-29,2021,30,2021 W30,7,2021 M 7,29,3,Thu,23,15112.830124568613,1.6289616346955796e-06,0.024618220464593887
2021-08-05,2021,31,2021 W31,8,2021 M 8,5,3,Thu,23,15081.070712419678,1.6289616346955796e-06,0.024566485600662786
2021-08-12,2021,32,2021 W32,8,2021 M 8,12,3,Thu,23,14997.014765935355,1.6289616346955796e-06,0.024429561688671803
2021-08-19,2021,33,2021 W33,8,2021 M 8,19,3,Thu,23,14860.023602433455,1.6289616346955796e-06,0.024206408339034896
2021-08-26,2021,34,2021 W34,8,2021 M 8,26,3,Thu,23,14669.939216541028,1.6289616346955796e-06,0.023896768167061464
2021-09-02,2021,35,2021 W35,9,2021 M 9,2,3,Thu,23,14427.117812368251,1.6289616346955796e-06,0.0235012214155811
2021-09-09,2021,36,2021 W36,9,2021 M 9,9,3,Thu,23,14132.463335682305,1.6289616346955796e-06,0.02302124057756839
2021-09-16,2021,37,2021 W37,9,2021 M 9,16,3,Thu,23,13787.461006081203,1.6289616346955796e-06,0.022459245018767598
2021-09-23,2021,38,2021 W38,9,2021 M 9,23,3,Thu,23,13394.2108491677,1.6289616346955796e-06,0.021818655600317486
2021-09-30,2021,39,2021 W39,9,2021 M 9,30,3,Thu,23,12955.461228723118,1.6289616346955796e-06,0.02110394930137601
2021-10-07,2021,40,2021 W40,10,2021 M10,7,3,Thu,23,12474.64237888123,1.6289616346955796e-06,0.020320713841745122
2021-10-14,2021,41,2021 W41,10,2021 M10,14,3,Thu,23,11955.899936302148,1.6289616346955796e-06,0.019475702304495524
2021-10-21,2021,42,2021 W42,10,2021 M10,21,3,Thu,23,11404.128472346118,1.6289616346955796e-06,0.018576887758591336
2021-10-28,2021,43,2021 W43,10,2021 M10,28,3,Thu,23,10825.005025247476,1.6289616346955796e-06,0.01763351788151499
2021-11-04,2021,44,2021 W44,11,2021 M11,4,3,Thu,23,10225.022632288443,1.6289616346955796e-06,0.01665616958189188
2021-11-11,2021,45,2021 W45,11,2021 M11,11,3,Thu,23,9611.52386197302,1.6289616346955796e-06,0.01565680362211514
2021-11-18,2021,46,2021 W46,11,2021 M11,18,3,Thu,23,8992.734346200836,1.6289616346955796e-06,0.014648819240970397
2021-11-25,2021,47,2021 W47,11,2021 M11,25,3,Thu,23,8377.796312441054,1.6289616346955796e-06,0.013647108776260578
2021-12-02,2021,48,2021 W48,12,2021 M12,2,3,Thu,23,7776.802115906185,1.6289616346955796e-06,0.01266811228743058
2021-12-09,2021,49,2021 W49,12,2021 M12,9,3,Thu,23,7200.827771725955,1.6289616346955796e-06,0.01172987217819204
2021-12-16,2021,50,2021 W50,12,2021 M12,16,3,Thu,23,6661.966487121259,1.6289616346955796e-06,0.010852087819148214
2021-12-23,2021,51,2021 W51,12,2021 M12,23,3,Thu,23,6173.36219357787,1.6289616346955796e-06,0.010056170170418497
2021-12-30,2021,52,2021 W52,12,2021 M12,30,3,Thu,23,5749.243079020458,1.6289616346955796e-06,0.009365296404263413
2021-04-02,2021,13,2021 W13,4,2021 M 4,2,4,Fri,0,9916.789254223993,4.886884904086739e-06,0.04846220770347682
2021-04-09,2021,14,2021 W14,4,2021 M 4,9,4,Fri,0,10373.039545103224,4.886884904086739e-06,0.05069185036245972
2021-04-16,2021,15,2021 W15,4,2021 M 4,16,4,Fri,0,10828.901859085996,4.886884904086739e-06,0.052919597023004174
2021-04-23,2021,16,2021 W16,4,2021 M 4,23,4,Fri,0,11280.696421834047,4.886884904086739e-06,0.0551274650514461
2021-04-30,2021,17,2021 W17,4,2021 M 4,30,4,Fri,0,11724.654089362664,4.886884904086739e-06,0.057297035074945254
2021-05-07,2021,18,2021 W18,5,2021 M 5,7,4,Fri,0,12156.94988021456,4.886884904086739e-06,0.059409614849359624
2021-05-14,2021,19,2021 W19,5,2021 M 5,14,4,Fri,0,12573.736507633728,4.886884904086739e-06,0.061446403127119575
2021-05-21,2021,20,2021 W20,5,2021 M 5,21,4,Fri,0,12971.17791173931,4.886884904086739e-06,0.06338865352510219
2021-05-28,2021,21,2021 W21,5,2021 M 5,28,4,Fri,0,13345.482791699462,4.886884904086739e-06,0.06521783839250545
2021-06-04,2021,22,2021 W22,6,2021 M 6,4,4,Fri,0,13692.938137905221,4.886884904086739e-06,0.0669158126787226
2021-06-11,2021,23,2021 W23,6,2021 M 6,11,4,Fri,0,14009.942764144365,4.886884904086739e-06,0.06846497780121634
2021-06-18,2021,24,2021 W24,6,2021 M 6,18,4,Fri,0,14293.040839775287,4.886884904086739e-06,0.0698484455133931
2021-06-25,2021,25,2021 W25,6,2021 M 6,25,4,Fri,0,14538.955421900844,4.886884904086739e-06,0.07105020177247728
2021-07-02,2021,26,2021 W26,7,2021 M 7,2,4,Fri,0,14744.621987542245,4.886884904086739e-06,0.0720552706073856
2021-07-09,2021,27,2021 W27,7,2021 M 7,9,4,Fri,0,14907.221965812892,4.886884904086739e-06,0.07284987798660127
2021-07-16,2021,28,2021 W28,7,2021 M 7,16,4,Fri,0,15024.21627009226,4.886884904086739e-06,0.07342161568604823
2021-07-23,2021,29,2021 W29,7,2021 M 7,23,4,Fri,0,15093.378830199763,4.886884904086739e-06,0.07375960515696559
2021-07-30,2021,30,2021 W30,7,2021 M 7,30,4,Fri,0,15112.830124568613,4.886884904086739e-06,0.07385466139378166
2021-08-06,2021,31,2021 W31,8,2021 M 8,6,4,Fri,0,15081.070712419678,4.886884904086739e-06,0.07369945680198836
2021-08-13,2021,32,2021 W32,8,2021 M 8,13,4,Fri,0,14997.014765935355,4.886884904086739e-06,0.07328868506601541
2021-08-20,2021,33,2021 W33,8,2021 M 8,20,4,Fri,0,14860.023602433455,4.886884904086739e-06,0.07261922501710469
2021-08-27,2021,34,2021 W34,8,2021 M 8,27,4,Fri,0,14669.939216541028,4.886884904086739e-06,0.0716903045011844
2021-09-03,2021,35,2021 W35,9,2021 M 9,3,4,Fri,0,14427.117812368251,4.886884904086739e-06,0.0705036642467433
2021-09-10,2021,36,2021 W36,9,2021 M 9,10,4,Fri,0,14132.463335682305,4.886884904086739e-06,0.06906372173270517
2021-09-17,2021,37,2021 W37,9,2021 M 9,17,4,Fri,0,13787.461006081203,4.886884904086739e-06,0.06737773505630279
2021-09-24,2021,38,2021 W38,9,2021 M 9,24,4,Fri,0,13394.2108491677,4.886884904086739e-06,0.06545596680095246
2021-10-01,2021,39,2021 W39,10,2021 M10,1,4,Fri,0,12955.461228723118,4.886884904086739e-06,0.06331184790412804
2021-10-08,2021,40,2021 W40,10,2021 M10,8,4,Fri,0,12474.64237888123,4.886884904086739e-06,0.06096214152523537
2021-10-15,2021,41,2021 W41,10,2021 M10,15,4,Fri,0,11955.899936302148,4.886884904086739e-06,0.05842710691348657
2021-10-22,2021,42,2021 W42,10,2021 M10,22,4,Fri,0,11404.128472346118,4.886884904086739e-06,0.055730663275774
2021-10-29,2021,43,2021 W43,10,2021 M10,29,4,Fri,0,10825.005025247476,4.886884904086739e-06,0.052900553644544976
2021-11-05,2021,44,2021 W44,11,2021 M11,5,4,Fri,0,10225.022632288443,4.886884904086739e-06,0.04996850874567564
2021-11-12,2021,45,2021 W45,11,2021 M11,12,4,Fri,0,9611.52386197302,4.886884904086739e-06,0.04697041086634542
2021-11-19,2021,46,2021 W46,11,2021 M11,19,4,Fri,0,8992.734346200836,4.886884904086739e-06,0.04394645772291119
2021-11-26,2021,47,2021 W47,11,2021 M11,26,4,Fri,0,8377.796312441054,4.886884904086739e-06,0.04094132632878174
2021-12-03,2021,48,2021 W48,12,2021 M12,3,4,Fri,0,7776.802115906185,4.886884904086739e-06,0.038004336862291745
2021-12-10,2021,49,2021 W49,12,2021 M12,10,4,Fri,0,7200.827771725955,4.886884904086739e-06,0.03518961653457612
2021-12-17,2021,50,2021 W50,12,2021 M12,17,4,Fri,0,6661.966487121259,4.886884904086739e-06,0.03255626345744464
2021-12-24,2021,51,2021 W51,12,2021 M12,24,4,Fri,0,6173.36219357787,4.886884904086739e-06,0.03016851051125549
2021-12-31,2021,52,2021 W52,12,2021 M12,31,4,Fri,0,5749.243079020458,4.886884904086739e-06,0.02809588921279024
2021-04-02,2021,13,2021 W13,4,2021 M 4,2,4,Fri,1,9916.789254223993,8.144808173477898e-06,0.08077034617246137
2021-04-09,2021,14,2021 W14,4,2021 M 4,9,4,Fri,1,10373.039545103224,8.144808173477898e-06,0.0844864172707662
2021-04-16,2021,15,2021 W15,4,2021 M 4,16,4,Fri,1,10828.901859085996,8.144808173477898e-06,0.08819932837167363
2021-04-23,2021,16,2021 W16,4,2021 M 4,23,4,Fri,1,11280.696421834047,8.144808173477898e-06,0.09187910841907683
2021-04-30,2021,17,2021 W17,4,2021 M 4,30,4,Fri,1,11724.654089362664,8.144808173477898e-06,0.09549505845824209
2021-05-07,2021,18,2021 W18,5,2021 M 5,7,4,Fri,1,12156.94988021456,8.144808173477898e-06,0.0990160247489327
2021-05-14,2021,19,2021 W19,5,2021 M 5,14,4,Fri,1,12573.736507633728,8.144808173477898e-06,0.10241067187853263
2021-05-21,2021,20,2021 W20,5,2021 M 5,21,4,Fri,1,12971.17791173931,8.144808173477898e-06,0.10564775587517031
2021-05-28,2021,21,2021 W21,5,2021 M 5,28,4,Fri,1,13345.482791699462,8.144808173477898e-06,0.10869639732084241
2021-06-04,2021,22,2021 W22,6,2021 M 6,4,4,Fri,1,13692.938137905221,8.144808173477898e-06,0.11152635446453767
2021-06-11,2021,23,2021 W23,6,2021 M 6,11,4,Fri,1,14009.942764144365,8.144808173477898e-06,0.11410829633536056
2021-06-18,2021,24,2021 W24,6,2021 M 6,18,4,Fri,1,14293.040839775287,8.144808173477898e-06,0.11641407585565516
2021-06-25,2021,25,2021 W25,6,2021 M 6,25,4,Fri,1,14538.955421900844,8.144808173477898e-06,0.1184170029541288
2021-07-02,2021,26,2021 W26,7,2021 M 7,2,4,Fri,1,14744.621987542245,8.144808173477898e-06,0.120092117678976
2021-07-09,2021,27,2021 W27,7,2021 M 7,9,4,Fri,1,14907.221965812892,8.144808173477898e-06,0.1214164633110021
2021-07-16,2021,28,2021 W28,7,2021 M 7,16,4,Fri,1,15024.21627009226,8.144808173477898e-06,0.12236935947674706
2021-07-23,2021,29,2021 W29,7,2021 M 7,23,4,Fri,1,15093.378830199763,8.144808173477898e-06,0.12293267526160931
2021-07-30,2021,30,2021 W30,7,2021 M 7,30,4,Fri,1,15112.830124568613,8.144808173477898e-06,0.12309110232296944
2021-08-06,2021,31,2021 W31,8,2021 M 8,6,4,Fri,1,15081.070712419678,8.144808173477898e-06,0.12283242800331394
2021-08-13,2021,32,2021 W32,8,2021 M 8,13,4,Fri,1,14997.014765935355,8.144808173477898e-06,0.122147808443359
2021-08-20,2021,33,2021 W33,8,2021 M 8,20,4,Fri,1,14860.023602433455,8.144808173477898e-06,0.12103204169517448
2021-08-27,2021,34,2021 W34,8,2021 M 8,27,4,Fri,1,14669.939216541028,8.144808173477898e-06,0.11948384083530732
2021-09-03,2021,35,2021 W35,9,2021 M 9,3,4,Fri,1,14427.117812368251,8.144808173477898e-06,0.1175061070779055
